2024-03-27 18:58:00+00:00,172.625,172.44,172.81,92.4242,82.0906,49.5071,36.7453
2024-03-27 18:59:00+00:00,172.65,172.5,172.799,80.303,85.8586,49.8358,34.9821
2024-03-27 19:00:00+00:00,172.672,172.541,172.802,91.0448,87.924,49.9636,34.8426
2024-03-27 19:01:00+00:00,172.693,172.601,172.785,91.0448,87.4642,49.6564,35.9491
2024-03-27 19:02:00+00:00,172.705,172.633,172.776,85.0746,89.0547,49.7829,39.406
2024-03-27 19:03:00+00:00,172.713,172.647,172.779,90.7692,88.9629,49.9098,41.2311
2024-03-27 19:04:00+00:00,172.713,172.647,172.779,80.7308,85.5249,50.0364,44.4274
2024-03-27 19:05:00+00:00,172.724,172.671,172.778,92.0032,87.8344,49.7839,46.5241
2024-03-27 19:06:00+00:00,172.729,172.694,172.764,58.3333,77.0224,50.1262,48.644
2024-03-27 19:07:00+00:00,172.724,172.672,172.776,23.3333,57.89,50.2713,48.1456
2024-03-27 19:08:00+00:00,172.724,172.672,172.777,76.6667,52.7778,49.9092,46.6259
2024-03-27 19:09:00+00:00,172.724,172.672,172.777,42.8571,47.619,50.1456,45.0211
2024-03-27 19:10:00+00:00,172.716,172.652,172.781,14.2857,44.6032,50.2549,43.4175
2024-03-27 19:11:00+00:00,172.709,172.639,172.778,26.25,27.7976,50.3567,41.2139
2024-03-27 19:12:00+00:00,172.705,172.634,172.776,37.5,26.0119,50.0907,39.7743
2024-03-27 19:13:00+00:00,172.705,172.634,172.776,75,46.25,49.7274,37.4491
2024-03-27 19:14:00+00:00,172.715,172.611,172.818,87.5,66.6667,49.6908,33.5594
2024-03-27 19:15:00+00:00,172.718,172.608,172.828,70.875,77.7917,49.6724,29.9496
2024-03-27 19:16:00+00:00,172.725,172.61,172.841,66.7917,75.0556,49.5635,23.0801
2024-03-27 19:17:00+00:00,172.737,172.625,172.849,66.6667,68.1111,49.5719,18.467
2024-03-27 19:18:00+00:00,172.741,172.625,172.858,70.8333,68.0972,49.6012,14.1144
2024-03-27 19:19:00+00:00,172.757,172.625,172.89,95.96,77.82,49.565,13.2619
2024-03-27 19:20:00+00:00,172.77,172.654,172.886,68,78.2644,50.1449,12.3188
2024-03-27 19:21:00+00:00,172.789,172.689,172.889,92,85.32,49.7827,14.2
2024-03-27 19:22:00+00:00,172.804,172.734,172.874,84,81.3333,49.8195,15.5097
2024-03-27 19:23:00+00:00,172.812,172.756,172.868,80,85.3333,49.8547,16.2308
2024-03-27 19:24:00+00:00,172.818,172.746,172.889,96.3636,86.7879,49.6534,17.9226
2024-03-27 19:25:00+00:00,172.828,172.747,172.908,96.2963,90.8866,49.8907,19.825
2024-03-27 19:26:00+00:00,172.84,172.754,172.926,97.8261,96.8287,49.5841,20.7291
